Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
745,1457304812,47,585,360,https://twitter.com/nevacoin,32,Nevacoin,Twitter,cryptocompare,119,NEVA,21669,2017-12-30 17:55:53.368489
4130,1459615062,122,2923,239,https://twitter.com/newbiumcoin,241,Newbium,Twitter,cryptocompare,2063,NEWB,380794,2017-12-30 17:56:25.031044
5347,1451702769,54,5167,6,https://twitter.com/thenagaico,36,The NAGA ICO,Twitter,cryptocompare,357,NGC,466339,2017-12-30 17:56:39.039159
0,,,,,,,,Twitter,cryptocompare,,NIC,35947,2017-12-30 17:56:19.939512
0,,,,,,,,Twitter,cryptocompare,,NICE,43253,2017-12-30 17:56:29.927465
0,,,,,,,,Twitter,cryptocompare,,NIMFA,234596,2017-12-30 17:56:04.522193
5616,1503274818,373,5521,208,https://twitter.com/AI_Autonio,19,Autonio,Twitter,cryptocompare,606,NIO,412112,2017-12-30 17:56:27.930220
1967,1376773025,162,1822,1871,https://twitter.com/incakoin_420,29,INCAKOIN NKA,Twitter,cryptocompare,480,NKA,7559,2017-12-30 17:56:50.020380
0,,,,,,,,Twitter,cryptocompare,,NKC,21710,2017-12-30 17:55:53.336805
46,1311497820,0,41,252,https://twitter.com/nakamotodark,1,Bananas,Twitter,cryptocompare,1,NKT,5334,2017-12-30 17:56:44.416706
0,,,,,,,,Twitter,cryptocompare,,NLC,29010,2017-12-30 17:56:08.083684
0,,,,,,,,Twitter,cryptocompare,,NLC2,195018,2017-12-30 17:55:45.999034
47,1442140522,0,27,0,https://twitter.com/guldencoin,4,Guldenpay,Twitter,cryptocompare,0,NLG,5315,2017-12-30 17:56:41.837698
0,,,,,,,,Twitter,cryptocompare,,NMB,4575,2017-12-30 17:56:38.694969
18739,1303573305,58,17049,95,https://twitter.com/Namecoin,338,Namecoin,Twitter,cryptocompare,647,NMC,4580,2017-12-30 17:56:37.753453
13798,1450004454,1001,12058,1408,https://twitter.com/numerai,348,Numerai,Twitter,cryptocompare,322,NMR,166594,2017-12-30 17:55:44.137107
2312,1388845623,515,2091,574,https://twitter.com/NobleCoin,44,NobleCoin,Twitter,cryptocompare,1578,NOBL,4577,2017-12-30 17:56:38.506330
134,1479979567,0,119,1,https://twitter.com/NodeCoin,3,nodecoin,Twitter,cryptocompare,6,NODE,5402,2017-12-30 17:56:46.569464
421,1417809618,19,391,295,https://twitter.com/noocoin,6,Noocoin,Twitter,cryptocompare,47,NOO,41971,2017-12-30 17:56:28.273342
33120,1390495575,30,30592,3921,https://twitter.com/DNotesCoin,505,DNotes,Twitter,cryptocompare,3601,NOTE,5322,2017-12-30 17:56:42.787353
138,1450287461,1,128,87,https://twitter.com/npccoin,2,NPCcoin,Twitter,cryptocompare,17,NPC,34491,2017-12-30 17:56:18.296175
3521,1493976675,1082,3399,1473,https://twitter.com/NapoleonXai,24,NaPoleonX,Twitter,cryptocompare,2088,NPX,187015,2017-12-30 17:55:46.588258
403,1386957939,0,323,175,https://twitter.com/NoirbitsCoin,16,Noirbits,Twitter,cryptocompare,14,NRB,4576,2017-12-30 17:56:38.555941
0,,,,,,,,Twitter,cryptocompare,,NRC,44001,2017-12-30 17:56:32.246446
2361,1473437040,422,1946,680,https://twitter.com/_doc_ai,83,doc.ai,Twitter,cryptocompare,621,NRN,307406,2017-12-30 17:56:11.392063
884,1496020633,277,834,534,https://twitter.com/neurocoinnews,10,Neuro,Twitter,cryptocompare,72,NRO,447315,2017-12-30 17:56:33.459887
1123,1396555118,26,1003,1868,https://twitter.com/NoirDS,24,Noir Group,Twitter,cryptocompare,286,NRS,4578,2017-12-30 17:56:37.949046
31090,1395512518,1107,30334,1011,https://twitter.com/OfficialNuBits,151,NuBits,Twitter,cryptocompare,1529,NSR,5295,2017-12-30 17:56:41.054866
0,,,,,,,,Twitter,cryptocompare,,NTC,29366,2017-12-30 17:56:09.893618
0,,,,,,,,Twitter,cryptocompare,,NTCC,41819,2017-12-30 17:56:28.883539
2053,1505493090,53,1998,125,https://twitter.com/neuromation_io,11,Neuromation,Twitter,cryptocompare,164,NTK,439180,2017-12-30 17:56:32.331189
207,1502583110,48,187,72,https://twitter.com/netmproject,4,NetM Project,Twitter,cryptocompare,110,NTM,338156,2017-12-30 17:56:16.497941
804,1502379588,23,759,19,https://twitter.com/FUJINTO_,9,Fujinto Community,Twitter,cryptocompare,27,NTO,339406,2017-12-30 17:56:18.170956
1601,1459384062,180,1491,654,https://twitter.com/Neutron_Crypto,22,Neutroncoin,Twitter,cryptocompare,359,NTRN,5301,2017-12-30 17:56:42.101764
0,,,,,,,,Twitter,cryptocompare,,NUBIS,30393,2017-12-30 17:56:12.424091
55,1436289077,1,55,35,https://twitter.com/Nuke_Engin3,0,Nuke_Engin3,Twitter,cryptocompare,7,NUKE,44799,2017-12-30 17:56:33.354429
7292,1506508196,19,7042,177,https://twitter.com/nulsservice,50,NULS,Twitter,cryptocompare,191,NULS,377792,2017-12-30 17:56:24.650037
0,,,,,,,,Twitter,cryptocompare,,NUM,20583,2017-12-30 17:55:50.512652
151,1385850512,0,120,30,https://twitter.com/MarketNvc,3,Novacoin Market,Twitter,cryptocompare,16128,NVC,4579,2017-12-30 17:56:38.451267
2422,1493307110,69,2192,2,https://twitter.com/NVOExchange,46,NVO,Twitter,cryptocompare,176,NVST,178885,2017-12-30 17:55:44.998036
5886,1455737601,288,5101,700,https://twitter.com/BeyondVoidGame,157,Beyond the void,Twitter,cryptocompare,955,NXC,35678,2017-12-30 17:56:19.732434
222,1385382117,11,212,69,https://twitter.com/nxeprotocol,2,NXE,Twitter,cryptocompare,44,NXE,22240,2017-12-30 17:55:58.535417
15081,1403138839,692,13171,52,https://twitter.com/NxsEarth,382,Nexus,Twitter,cryptocompare,931,NXS,6103,2017-12-30 17:56:47.220965
69669,1386938868,761,65000,296,https://twitter.com/nxtcommunity,933,Nxt,Twitter,cryptocompare,4174,NXT,1183,2017-12-30 17:55:40.820490
0,,,,,,,,Twitter,cryptocompare,,NXTI,3650,2017-12-30 17:56:21.707850
3288,1390572129,13,3108,360,https://twitter.com/cryptomessenger,36,nxtty,Twitter,cryptocompare,708,NXTTY,5360,2017-12-30 17:56:44.262211
547,1388386454,0,462,6,https://twitter.com/Nyan_Coin,17,Nyancoin,Twitter,cryptocompare,31,NYAN,4581,2017-12-30 17:56:37.322986
148,1393974779,0,113,7,https://twitter.com/NewYorkCoin,7,NewYorkCoin,Twitter,cryptocompare,1,NYC,247232,2017-12-30 17:56:01.491773
0,,,,,,,,Twitter,cryptocompare,,NZC,24892,2017-12-30 17:56:05.601024
8581,1494497074,510,7946,237,https://twitter.com/OAX_Foundation,127,OAX,Twitter,cryptocompare,821,OAX,180013,2017-12-30 17:55:45.073332
7600,1447241442,949,4120,1344,https://twitter.com/Open_Bits,695,Obits,Twitter,cryptocompare,5461,OBITS,15323,2017-12-30 17:55:45.265538
0,,,,,,,,Twitter,cryptocompare,,OBS,22177,2017-12-30 17:55:58.146698
1208,1398274721,253,1088,1345,https://twitter.com/Orangecoins,24,Orangecoin,Twitter,cryptocompare,298,OC,5357,2017-12-30 17:56:43.867534
1785,1496061612,400,1625,256,https://twitter.com/oceanlab_eu,32,Oceanlab,Twitter,cryptocompare,238,OCL,214738,2017-12-30 17:55:53.545725
460,1424877507,532,275,467,https://twitter.com/theoctoparty,37,OCTO,Twitter,cryptocompare,611,OCTO,5393,2017-12-30 17:56:45.351828
1021,1502373619,170,971,121,https://twitter.com/ODMCoin,10,ODMCoin,Twitter,cryptocompare,168,ODMC,357404,2017-12-30 17:56:19.537005
6334,1496975790,435,6064,780,https://twitter.com/ObsidianCrypto,54,ObsidianPlatform,Twitter,cryptocompare,287,ODN,319075,2017-12-30 17:56:12.223977
0,,,,,,,,Twitter,cryptocompare,,ODNT,34847,2017-12-30 17:56:19.257300
218965,1339742498,5202,216173,0,https://twitter.com/OKCashCrypto,557,Okcash 🆗,Twitter,cryptocompare,7745,OK,17857,2017-12-30 17:55:44.868656
0,,,,,,,,Twitter,cryptocompare,,OLDSF,20640,2017-12-30 17:55:51.012123
2561,1491128381,312,2446,34,https://twitter.com/VsyncCrypto,23,Vsync,Twitter,cryptocompare,432,OLV,75285,2017-12-30 17:56:50.762360
36,1470776754,0,36,0,https://twitter.com/olympcoin,0,OlympCoin,Twitter,cryptocompare,2,OLYMP,29715,2017-12-30 17:56:09.477637
0,,,,,,,,Twitter,cryptocompare,,OMA,22280,2017-12-30 17:55:59.195550
1102,1379262949,97,1002,71,https://twitter.com/gladimorcrypto,20,Adam Trat,Twitter,cryptocompare,235,OMC,5365,2017-12-30 17:56:44.506039
162747,1487162977,956,154947,1490,https://twitter.com/omise_go,1560,OmiseGO,Twitter,cryptocompare,343,OMG,187440,2017-12-30 17:55:46.204538
17848,1378322158,664,15767,1267,https://twitter.com/Omni_layer,416,Omni,Twitter,cryptocompare,1769,OMNI,22441,2017-12-30 17:56:00.548941
1752,1365575345,545,1563,1513,https://twitter.com/OneName_Global,36,OneName Global,Twitter,cryptocompare,9292,ONG,428300,2017-12-30 17:56:29.073954
73503,1497987775,204,73212,101,https://twitter.com/deeponionx,58,DeepOnion,Twitter,cryptocompare,1003,ONION,198967,2017-12-30 17:55:49.335539
3024,1493302400,236,2869,257,https://twitter.com/onix_coin,31,OnixCoin,Twitter,cryptocompare,549,ONX,201676,2017-12-30 17:55:48.703388
1282,1409363852,76,1082,27,https://twitter.com/OpalCoinTeam,40,Opal,Twitter,cryptocompare,433,OPAL,4582,2017-12-30 17:56:38.515827
303,1450803811,1,283,1,https://twitter.com/Opescoindev,4,Opescoin,Twitter,cryptocompare,38,OPES,42850,2017-12-30 17:56:29.959090
2113,1502721780,113,2003,277,https://twitter.com/Opporty_ico,22,Opporty ICO,Twitter,cryptocompare,165,OPP,323787,2017-12-30 17:56:13.206471
2682,1499297657,23,2482,10,https://twitter.com/opusfoundation,40,Opus,Twitter,cryptocompare,73,OPT,197054,2017-12-30 17:55:49.126491
0,,,,,,,,Twitter,cryptocompare,,OPTION,37749,2017-12-30 17:56:24.922282
2039,1439489598,308,1412,2348,https://twitter.com/OrBitcoinLove,125,Mario,Twitter,cryptocompare,2142,ORB,4583,2017-12-30 17:56:38.099828
0,,,,,,,,Twitter,cryptocompare,,ORLY,22258,2017-12-30 17:55:59.282257
773,1502542816,32,723,6,https://twitter.com/ormeuscoin,10,Ormeus Coin,Twitter,cryptocompare,43,ORME,301112,2017-12-30 17:56:11.685221
302,1482906365,0,277,38,https://twitter.com/orocoin,5,OroCoin,Twitter,cryptocompare,22,ORO,45262,2017-12-30 17:56:34.771414
4718,1494268262,168,4573,88,https://twitter.com/orocrypt,29,Orocrypt,Twitter,cryptocompare,114,OROC,180001,2017-12-30 17:55:45.163631
600,1444763910,17,560,1664,https://twitter.com/OS76_OsmiumCoin,8,OSMIUMCOIN,Twitter,cryptocompare,37,OS76,41122,2017-12-30 17:56:26.330015
0,,,,,,,,Twitter,cryptocompare,,OSC,4584,2017-12-30 17:56:37.978535
16183,1503538643,784,15798,3905,https://twitter.com/TheSimpleToken,77,TheSimpleToken,Twitter,cryptocompare,652,OST,369132,2017-12-30 17:56:24.108207
1774,1504713952,266,1629,24,https://twitter.com/OTNcoin,29,OTN_official,Twitter,cryptocompare,235,OTN,370726,2017-12-30 17:56:23.481607
15575,1495956193,18,15380,45,https://twitter.com/OctanoxPlatform,39,Octanox,Twitter,cryptocompare,160,OTX,188294,2017-12-30 17:55:45.959845
0,,,,,,,,Twitter,cryptocompare,,OXY,242873,2017-12-30 17:56:02.075169
0,,,,,,,,Twitter,cryptocompare,,PAC,44003,2017-12-30 17:56:32.778162
1385,1435399495,412,1290,174,https://twitter.com/pakcoinofficial,19,PAKCOIN,Twitter,cryptocompare,710,PAK,17006,2017-12-30 17:55:44.306087
0,,,,,,,,Twitter,cryptocompare,,PARA,44957,2017-12-30 17:56:33.558601
11633,1487960922,891,10492,2365,https://twitter.com/particlproject,228,Particl,Twitter,cryptocompare,1279,PART,191116,2017-12-30 17:55:46.365787
7362,1468424224,202,6757,22,https://twitter.com/PascalCoin,121,PascalCoin $PASC,Twitter,cryptocompare,362,PASC,40811,2017-12-30 17:56:26.085237
0,,,,,,,,Twitter,cryptocompare,,PASL,50754,2017-12-30 17:56:38.796848
99341,1450365718,1054,94015,56,https://twitter.com/tenxwallet,1065,TenX,Twitter,cryptocompare,1338,PAY,45260,2017-12-30 17:56:36.496609
304,1455704316,9,279,146,https://twitter.com/PayPeerDev,5,PayPeer,Twitter,cryptocompare,12,PAYP,40842,2017-12-30 17:56:26.511889
0,,,,,,,,Twitter,cryptocompare,,PBC,22171,2017-12-30 17:55:53.684523
9621,1502115825,138,9516,473,https://twitter.com/PublicaIO,21,PublicaIO,Twitter,cryptocompare,228,PBL,402980,2017-12-30 17:56:26.000361
2095,1488536278,219,1920,52,https://twitter.com/primalbasehq,35,Primalbase,Twitter,cryptocompare,268,PBT,84232,2017-12-30 17:56:51.707690
0,,,,,,,,Twitter,cryptocompare,,PCM,35228,2017-12-30 17:56:18.903976
0,,,,,,,,Twitter,cryptocompare,,PCN,486886,2017-12-30 17:56:39.149860
0,,,,,,,,Twitter,cryptocompare,,PCS,32686,2017-12-30 17:56:14.214510
0,,,,,,,,Twitter,cryptocompare,,PDC,22352,2017-12-30 17:55:59.427321
0,,,,,,,,Twitter,cryptocompare,,PEC,30423,2017-12-30 17:56:11.821366
0,,,,,,,,Twitter,cryptocompare,,PEN,33127,2017-12-30 17:56:15.406585
0,,,,,,,,Twitter,cryptocompare,,PEPECASH,42663,2017-12-30 17:56:29.446435
121,1455564284,0,111,7,https://twitter.com/PoSeX_2016,2,PoSeX,Twitter,cryptocompare,5,PEX,33010,2017-12-30 17:56:15.198988
1305,1501583228,35,1260,497,https://twitter.com/payfairio,9,Payfair,Twitter,cryptocompare,73,PFR,409155,2017-12-30 17:56:26.524848
801,1492774974,3,751,168,https://twitter.com/prospectorsgame,10,Prospectors,Twitter,cryptocompare,34,PGL,222125,2017-12-30 17:55:58.401898
0,,,,,,,,Twitter,cryptocompare,,PHR,77337,2017-12-30 17:56:51.759269
4580,1401412547,524,4285,206,https://twitter.com/PhoreCrypto,59,Phore,Twitter,cryptocompare,451,PHR*,377831,2017-12-30 17:56:24.291912
0,,,,,,,,Twitter,cryptocompare,,PHS,4585,2017-12-30 17:56:37.255295
0,,,,,,,,Twitter,cryptocompare,,PIE,45832,2017-12-30 17:56:38.563053
2807,1392936325,372,2562,323,https://twitter.com/piggycoin,49,PiggyCoin,Twitter,cryptocompare,833,PIGGY,7577,2017-12-30 17:56:51.056964
9889,1471525525,84,9114,483,https://twitter.com/cryptoping,155,CryptoPing,Twitter,cryptocompare,190,PING,177503,2017-12-30 17:55:44.040599
19775,1323134912,2306,18668,795,https://twitter.com/Pinkcoin_,221,Pinkcoin Official,Twitter,cryptocompare,2926,PINK,5374,2017-12-30 17:56:46.422932
0,,,,,,,,Twitter,cryptocompare,,PINKX,29193,2017-12-30 17:56:08.124156
896,1414247048,31,776,211,https://twitter.com/BlockPioneers,24,BlockPioneers,Twitter,cryptocompare,34,PIO,28342,2017-12-30 17:56:07.375104
2368,1506651946,216,2238,69,https://twitter.com/PirlOfficial,26,Pirl.io,Twitter,cryptocompare,257,PIRL,355019,2017-12-30 17:56:19.958600
49637,1445830732,1506,46761,1046,https://twitter.com/_pivx,575,PIVX,Twitter,cryptocompare,1649,PIVX,42433,2017-12-30 17:56:28.972273
2568,1459791874,75,2323,18,https://twitter.com/lampix_co,49,lampix,Twitter,cryptocompare,287,PIX,223283,2017-12-30 17:55:59.862631
0,,,,,,,,Twitter,cryptocompare,,PIZZA,25830,2017-12-30 17:56:03.162449
3970,1430351971,22,3580,59,https://twitter.com/ParkByte_PKB,78,ParkByte,Twitter,cryptocompare,63,PKB,8764,2017-12-30 17:56:52.060653
0,,,,,,,,Twitter,cryptocompare,,PKT,344086,2017-12-30 17:56:18.727080
0,,,,,,,,Twitter,cryptocompare,,PLANET,56654,2017-12-30 17:56:45.828088
3716,1501239338,121,3531,521,https://twitter.com/HEROcoinio,37,Hero,Twitter,cryptocompare,258,PLAY,369251,2017-12-30 17:56:22.368697
9100,1481096874,24,8585,2,https://twitter.com/PolybiusBank,103,Polybius,Twitter,cryptocompare,112,PLBT,171884,2017-12-30 17:55:45.610395
993,1505057596,9,978,12,https://twitter.com/algo_land,3,algo.land,Twitter,cryptocompare,34,PLM,314331,2017-12-30 17:56:12.614592
0,,,,,,,,Twitter,cryptocompare,,PLNC,34493,2017-12-30 17:56:18.544999
8139,1488648619,1501,7544,60,https://twitter.com/PillarWallet,119,PillarProject.io,Twitter,cryptocompare,787,PLR,184298,2017-12-30 17:55:45.360867
3720,1445086627,126,2995,7,https://twitter.com/PlutusIT,145,Plutus,Twitter,cryptocompare,402,PLU,42837,2017-12-30 17:56:29.427221
506,1505663051,98,491,47,https://twitter.com/Plexcoin1,3,Plexcoin,Twitter,cryptocompare,191,PLX,412081,2017-12-30 17:56:28.668669
37,1430676469,4,32,566,https://twitter.com/dev_platinum,1,PlatinumCoin,Twitter,cryptocompare,59,PNC,33873,2017-12-30 17:56:17.053746
632,1497023846,0,602,42,https://twitter.com/PandaCoinPND,6,DigitalPandacoin,Twitter,cryptocompare,29,PND,37366,2017-12-30 17:56:24.834520
14,1449838124,0,14,0,https://twitter.com/SteamResource,0,SteamResource,Twitter,cryptocompare,0,PNK,28772,2017-12-30 17:56:08.575852
614,1507532550,10,599,188,https://twitter.com/PhantomX_Coin,3,PhantomX,Twitter,cryptocompare,46,PNX,586567,2017-12-30 17:56:46.968300
7943,1489696408,96,7303,36,https://twitter.com/_poetproject,128,po.et,Twitter,cryptocompare,223,POE,188811,2017-12-30 17:55:46.170503
22893,1367031891,1,20977,12,https://twitter.com/cryptsy,383,Cryptsy,Twitter,cryptocompare,1426,POINTS,4586,2017-12-30 17:56:38.775774
3119,1501805646,453,2949,305,https://twitter.com/voteclearpoll,34,ClearPoll,Twitter,cryptocompare,435,POLL,319130,2017-12-30 17:56:13.202761
238,1406749406,0,218,2,https://twitter.com/polybitco,4,Polybit,Twitter,cryptocompare,12,POLY,7567,2017-12-30 17:56:50.679340
392,1390963881,95,342,313,https://twitter.com/PopularCoin,10,Popular Coin,Twitter,cryptocompare,148,POP,586409,2017-12-30 17:56:46.671462
6694,1502265044,418,6399,35,https://twitter.com/PoSToken,59,PoSToken,Twitter,cryptocompare,109,POS,370825,2017-12-30 17:56:24.523387
1215,1464101196,61,1015,333,https://twitter.com/POSTcoinArena,40,POSTcoinArena,Twitter,cryptocompare,273,POST,20444,2017-12-30 17:55:50.665847
6212,1217255703,237,5772,449,https://twitter.com/POSWallet,88,POSWallet,Twitter,cryptocompare,856,POSW,35030,2017-12-30 17:56:19.394805
28620,1388257351,4890,26271,3157,https://twitter.com/PotCoin,469,PotCoin,Twitter,cryptocompare,4732,POT,4587,2017-12-30 17:56:38.691458
51413,1465210096,1950,48710,3010,https://twitter.com/PowerLedger_io,540,Power Ledger,Twitter,cryptocompare,3172,POWR,339617,2017-12-30 17:56:17.082563
44612,1383270249,533,42191,24,https://twitter.com/peercoinppc,484,Peercoin,Twitter,cryptocompare,1683,PPC,2349,2017-12-30 17:56:04.668549
5206,1499723284,4,4826,3,https://twitter.com/PayPiePlatform,76,PayPie,Twitter,cryptocompare,190,PPP,327500,2017-12-30 17:56:14.833499
13527,1481484979,36,12472,24,https://twitter.com/bitpopulous,211,Populous Platform,Twitter,cryptocompare,339,PPT,179896,2017-12-30 17:55:45.156182
3521,1454985590,435,3086,2118,https://twitter.com/PeerPlays,87,PeerPlays,Twitter,cryptocompare,463,PPY,29348,2017-12-30 17:56:08.695502
118,1482912875,18,108,0,https://twitter.com/PAquariumCOM,2,PAquarium,Twitter,cryptocompare,40,PQT,179077,2017-12-30 17:55:45.554599
1718,1391313588,25,1618,22,https://twitter.com/prospercoin,20,ProsperCoin,Twitter,cryptocompare,66,PRC,3638,2017-12-30 17:56:21.348298
25,1432329187,0,20,0,https://twitter.com/PremiumCoinDev,1,Premium,Twitter,cryptocompare,6,PRE,30024,2017-12-30 17:56:10.224490
16,1512114869,0,16,0,https://twitter.com/decentralsearch,0,Presearch Archive,Twitter,cryptocompare,2,PRE*,186331,2017-12-30 17:55:45.865130
0,,,,,,,,Twitter,cryptocompare,,PRES,42841,2017-12-30 17:56:30.678633
3792,1498537342,158,3442,71,https://twitter.com/ParagonCoin,70,Paragon,Twitter,cryptocompare,374,PRG,225764,2017-12-30 17:56:00.354902
0,,,,,,,,Twitter,cryptocompare,,PRIME,20814,2017-12-30 17:55:51.891846
2527,1452871177,59,2382,73,https://twitter.com/Privatix1,29,Privatix,Twitter,cryptocompare,125,PRIX,257772,2017-12-30 17:56:02.750740
5422,1504614371,0,5302,8,https://twitter.com/OysterProtocol,24,Oyster Protocol,Twitter,cryptocompare,72,PRL,429355,2017-12-30 17:56:29.425975
669,1457705184,78,619,1284,https://twitter.com/Prism_Chain,10,PrismChain,Twitter,cryptocompare,264,PRM,20304,2017-12-30 17:55:50.197848
7223,1451337028,294,6563,386,https://twitter.com/PropyInc,132,Propy,Twitter,cryptocompare,460,PRO,185695,2017-12-30 17:55:46.678881
2310,1483355571,5,2145,32,https://twitter.com/ProCommerceInfo,33,PRO Commerce,Twitter,cryptocompare,57,PROC,71334,2017-12-30 17:56:50.404108
1954,1498852272,12,1839,48,https://twitter.com/papyrus_global,23,Papyrus,Twitter,cryptocompare,142,PRP,304147,2017-12-30 17:56:11.613742
378,1485110764,6,348,12,https://twitter.com/printerium,6,Printerium,Twitter,cryptocompare,8,PRX,43998,2017-12-30 17:56:32.555088
1742,1468942436,36,1617,933,https://twitter.com/pesobit,25,Peso Bit,Twitter,cryptocompare,938,PSB,29041,2017-12-30 17:56:07.880761
0,,,,,,,,Twitter,cryptocompare,,PSEUD,4588,2017-12-30 17:56:38.557388
0,,,,,,,,Twitter,cryptocompare,,PSI,29004,2017-12-30 17:56:08.352022
0,,,,,,,,Twitter,cryptocompare,,PST,255777,2017-12-30 17:56:02.933649
0,,,,,,,,Twitter,cryptocompare,,PSY,24871,2017-12-30 17:56:01.896197
0,,,,,,,,Twitter,cryptocompare,,PTA,39698,2017-12-30 17:56:25.950111
1559,1389179480,114,1314,207,https://twitter.com/oPesetaCoin,49,PesetaCoin Channel,Twitter,cryptocompare,463,PTC,5317,2017-12-30 17:56:42.537237
181,1507265019,3,171,263,https://twitter.com/propthereum,2,Propthereum,Twitter,cryptocompare,134,PTC*,340872,2017-12-30 17:56:18.422378
20430,1446871213,1080,18524,1224,https://twitter.com/Patientory,381,Patientory,Twitter,cryptocompare,1643,PTOY,129035,2017-12-30 17:55:42.218787
270,1385846912,0,205,6,https://twitter.com/protoshares,13,ProtoShares,Twitter,cryptocompare,5,PTS*,4589,2017-12-30 17:56:38.262067
948,1457376031,53,853,8,https://twitter.com/PulseCrypto,19,PULSE,Twitter,cryptocompare,243,PULSE,21012,2017-12-30 17:55:53.756106
0,,,,,,,,Twitter,cryptocompare,,PUPA,78172,2017-12-30 17:56:51.515324
1225,1502826864,0,1040,0,https://twitter.com/PuraSocial,37,PURA,Twitter,cryptocompare,47,PURA,374031,2017-12-30 17:56:25.405319
2152,1505889185,22,2032,288,https://twitter.com/purealtcoin,24,Pure,Twitter,cryptocompare,61,PURE,370535,2017-12-30 17:56:22.727683
72452,1486146740,2,72367,29,https://twitter.com/PutinCoinPUT,17,PutinCoin,Twitter,cryptocompare,129,PUT,23737,2017-12-30 17:56:00.797199
908,1462299221,3,813,191,https://twitter.com/Powercoin_PWR,19,Powercoin,Twitter,cryptocompare,124,PWR,20236,2017-12-30 17:55:49.561050
0,,,,,,,,Twitter,cryptocompare,,PX,37370,2017-12-30 17:56:24.817599
